delivery_id,part_id,source_warehouse,destination_site,destination_lat,destination_lon,order_date,planned_delivery_date,actual_delivery_date,quantity,transport_mode,delivery_cost,delivery_status,distance_km
DEL000614,SP00108,WH05,Site_A,18.30622,73.034936,2024-01-31,2024-02-04,2024-02-05,2,Road,1812.28,Delivered,206.59
DEL000615,SP00051,WH01,Site_D,18.666473,72.721823,2024-02-01,2024-02-07,2024-02-10,8,Road,5227.14,Delivered,655.3
DEL000616,SP00024,WH02,Site_C,27.100438,78.48661,2024-02-01,2024-02-02,2024-02-03,3,Express,3559.85,Delivered,248.56
DEL000617,SP00071,WH04,Site_C,22.762829,88.096702,2024-02-01,2024-02-03,2024-02-02,4,Air,7305.89,Delivered,628.16
DEL000618,SP00066,WH01,Site_E,18.137948,74.731541,2024-02-02,2024-02-03,2024-02-02,5,Express,8186.41,Delivered,601.15
DEL000619,SP00065,WH03,Site_A,11.476007,81.887641,2024-02-07,2024-02-09,2024-02-11,1,Air,1725.88,Delivered,158.59
DEL000620,SP00067,WH02,Site_B,29.326052,75.517332,2024-02-07,2024-02-08,2024-02-09,9,Express,2569.39,Delivered,179.73
DEL000621,SP00029,WH03,Site_B,13.928002,81.202238,2024-02-07,2024-02-09,2024-02-12,1,Air,5492.77,Delivered,470.69
DEL000622,SP00007,WH02,Site_B,27.084359,76.635268,2024-02-07,2024-02-08,2024-02-11,4,Express,3325.81,Delivered,208.45
DEL000623,SP00177,WH04,Site_E,21.108982,88.573539,2024-02-09,2024-02-12,2024-02-11,3,Road,2674.81,Delivered,320.98
DEL000624,SP00169,WH05,Site_A,19.493451,72.416692,2024-02-09,2024-02-10,2024-02-10,1,Express,9268.47,Delivered,626.98
DEL000625,SP00186,WH05,Site_C,19.553013,72.307399,2024-02-09,2024-02-16,2024-02-16,6,Road,1542.73,Delivered,208.89
DEL000626,SP00146,WH03,Site_D,13.36478,80.244935,2024-02-09,2024-02-11,2024-02-14,1,Air,4192.65,Delivered,349.99
DEL000627,SP00136,WH04,Site_B,20.952147,86.92648,2024-02-09,2024-02-13,2024-02-13,6,Road,6172.14,Delivered,761.62
DEL000628,SP00069,WH02,Site_B,27.529133,78.725511,2024-02-10,2024-02-12,2024-02-14,9,Air,3027.56,Delivered,235.43
DEL000629,SP00166,WH05,Site_C,17.069544,73.101087,2024-02-10,2024-02-11,2024-02-10,1,Express,4803.58,Delivered,315.54
DEL000630,SP00088,WH04,Site_E,22.558313,89.388072,2024-02-11,2024-02-12,2024-02-12,10,Express,5620.15,Delivered,371.83
DEL000631,SP00187,WH04,Site_A,22.717252,86.878242,2024-02-11,2024-02-18,2024-02-18,7,Road,1983.56,Delivered,264.08
DEL000632,SP00136,WH05,Site_B,18.91197,71.872334,2024-02-11,2024-02-16,2024-02-18,3,Road,3872.46,Delivered,442.39
DEL000633,SP00171,WH01,Site_B,17.946811,71.433915,2024-02-11,2024-02-15,2024-02-17,8,Road,1348.22,Delivered,153.63
DEL000634,SP00042,WH05,Site_B,16.834789,73.218322,2024-02-13,2024-02-14,2024-02-15,9,Express,2027.03,Delivered,128.02
DEL000635,SP00082,WH02,Site_D,27.824556,76.491184,2024-02-13,2024-02-14,2024-02-15,5,Express,866.32,Delivered,55.57
DEL000636,SP00128,WH05,Site_C,18.217434,72.71602,2024-02-13,2024-02-15,2024-02-14,8,Air,3071.75,Delivered,251.64
DEL000637,SP00087,WH03,Site_B,14.011211,79.817541,2024-02-13,2024-02-14,2024-02-15,3,Express,4438.63,Delivered,291.3
DEL000638,SP00017,WH02,Site_B,27.216897,76.298125,2024-02-13,2024-02-14,2024-02-17,5,Express,3943.12,Delivered,251.46
DEL000639,SP00158,WH01,Site_D,18.353018,70.898341,2024-02-14,2024-02-16,2024-02-19,8,Air,5349.25,Delivered,462.6
DEL000640,SP00116,WH01,Site_D,19.0524,73.745695,2024-02-14,2024-02-16,2024-02-17,1,Air,8288.05,Delivered,638.14
DEL000641,SP00175,WH02,Site_B,27.41581,78.269315,2024-02-14,2024-02-16,2024-02-18,3,Air,547.48,Delivered,50.4
DEL000642,SP00035,WH03,Site_C,13.720213,80.065085,2024-02-14,2024-02-19,2024-02-22,9,Road,6872.91,Delivered,791.66
DEL000643,SP00148,WH02,Site_C,27.831107,76.103788,2024-02-14,2024-02-20,2024-02-19,3,Road,6727.38,Delivered,774.95
DEL000644,SP00197,WH02,Site_E,27.238137,75.30783,2024-02-18,2024-02-19,2024-02-18,3,Express,10661.95,Delivered,786.05
DEL000645,SP00123,WH01,Site_B,19.641472,74.292481,2024-02-18,2024-02-20,2024-02-23,3,Air,6538.13,Delivered,495.48
DEL000646,SP00001,WH05,Site_E,19.829138,73.282371,2024-02-18,2024-02-19,2024-02-18,5,Express,8210.46,Delivered,519.59
DEL000647,SP00083,WH04,Site_A,23.113453,89.078844,2024-02-18,2024-02-21,2024-02-21,3,Road,3339.92,Delivered,418.34
DEL000648,SP00127,WH03,Site_D,11.752804,78.618352,2024-02-20,2024-02-24,2024-02-24,10,Road,498.81,Delivered,61.59
DEL000649,SP00018,WH03,Site_E,14.458458,81.620799,2024-02-20,2024-02-27,2024-03-01,4,Road,3705.0,Delivered,479.13
DEL000650,SP00155,WH04,Site_B,23.337805,89.320681,2024-02-20,2024-02-21,2024-02-21,7,Express,3776.73,Delivered,237.98
DEL000651,SP00088,WH04,Site_D,21.285436,87.046847,2024-02-20,2024-02-23,2024-02-25,1,Road,627.24,Delivered,86.87
DEL000652,SP00169,WH02,Site_A,29.792883,75.518961,2024-02-20,2024-02-22,2024-02-23,7,Air,1565.28,Delivered,129.35
DEL000653,SP00033,WH01,Site_E,19.101004,74.44089,2024-02-21,2024-02-28,2024-02-29,3,Road,4115.84,Delivered,471.53
DEL000654,SP00094,WH05,Site_E,18.685818,72.324966,2024-02-21,2024-02-25,2024-02-25,7,Road,2761.13,Delivered,318.61
DEL000655,SP00185,WH01,Site_E,17.162144,73.167852,2024-02-21,2024-02-27,2024-02-28,5,Road,4485.45,Delivered,517.39
DEL000656,SP00181,WH02,Site_D,29.82112,75.54242,2024-02-21,2024-02-24,2024-02-24,5,Road,6777.42,Delivered,794.31
DEL000657,SP00032,WH03,Site_B,13.870272,80.725372,2024-02-23,2024-02-26,2024-02-25,6,Road,5316.99,Delivered,651.31
DEL000658,SP00099,WH02,Site_B,28.728659,77.187053,2024-02-23,2024-02-25,2024-02-25,10,Air,2643.77,Delivered,202.82
DEL000659,SP00180,WH05,Site_A,18.286748,75.541078,2024-02-23,2024-02-24,2024-02-26,6,Express,5338.57,Delivered,369.79
DEL000660,SP00178,WH01,Site_C,20.517553,74.115512,2024-02-23,2024-02-24,2024-02-27,10,Express,9747.31,Delivered,599.12
DEL000661,SP00110,WH05,Site_D,18.277668,75.334853,2024-02-27,2024-02-29,2024-02-28,2,Air,5171.74,Delivered,422.51
DEL000662,SP00038,WH05,Site_B,19.487248,74.675755,2024-02-27,2024-03-02,2024-03-03,4,Road,5809.82,Delivered,740.8
DEL000663,SP00051,WH04,Site_B,24.183544,88.860187,2024-02-27,2024-03-04,2024-03-04,5,Road,980.18,Delivered,135.8
DEL000664,SP00040,WH02,Site_D,29.717294,75.449128,2024-02-27,2024-02-29,2024-03-03,7,Air,3308.89,Delivered,290.4
DEL000665,SP00097,WH05,Site_A,20.454103,74.452944,2024-02-27,2024-03-05,2024-03-07,7,Road,4056.96,Delivered,550.03
DEL000666,SP00078,WH05,Site_C,16.970105,75.456447,2024-02-28,2024-03-06,2024-03-09,10,Road,3359.81,Delivered,441.45
DEL000667,SP00144,WH04,Site_C,24.150437,88.859746,2024-02-28,2024-02-29,2024-03-02,10,Express,8616.03,Delivered,593.91
DEL000668,SP00002,WH05,Site_B,19.13716,73.548889,2024-02-29,2024-03-02,2024-03-03,2,Air,5226.09,Delivered,461.54
DEL000669,SP00056,WH05,Site_A,20.12549,71.949482,2024-02-29,2024-03-02,2024-03-01,10,Air,7550.65,Delivered,623.38
DEL000670,SP00066,WH01,Site_D,19.296921,71.602371,2024-03-03,2024-03-07,2024-03-07,6,Road,5722.83,Delivered,678.31
DEL000671,SP00110,WH04,Site_E,23.864736,87.620852,2024-03-03,2024-03-04,2024-03-07,2,Express,8476.46,Delivered,549.52
DEL000672,SP00075,WH05,Site_D,18.522741,74.51239,2024-03-03,2024-03-05,2024-03-04,10,Air,7683.45,Delivered,694.04
DEL000673,SP00107,WH01,Site_B,20.566057,72.480523,2024-03-03,2024-03-05,2024-03-04,5,Air,5473.1,Delivered,468.54
DEL000674,SP00136,WH03,Site_A,12.17388,80.368749,2024-03-07,2024-03-08,2024-03-07,1,Express,7466.32,Delivered,506.22
DEL000675,SP00003,WH02,Site_B,28.307011,77.266237,2024-03-07,2024-03-09,2024-03-09,4,Air,5526.67,Delivered,502.16
DEL000676,SP00187,WH04,Site_C,22.929013,89.397185,2024-03-07,2024-03-09,2024-03-11,1,Air,4319.48,Delivered,342.02
DEL000677,SP00045,WH03,Site_A,12.47064,79.617789,2024-03-09,2024-03-11,2024-03-14,7,Air,7614.41,Delivered,664.0
DEL000678,SP00115,WH05,Site_A,16.749946,72.274929,2024-03-11,2024-03-16,2024-03-15,6,Road,4230.34,Delivered,517.89
DEL000679,SP00155,WH02,Site_C,28.865333,76.415142,2024-03-11,2024-03-16,2024-03-19,6,Road,4926.83,Delivered,593.24
DEL000680,SP00035,WH05,Site_D,18.652333,74.232499,2024-03-11,2024-03-12,2024-03-13,7,Express,1786.84,Delivered,113.82
DEL000681,SP00053,WH04,Site_E,21.596941,88.6227,2024-03-11,2024-03-13,2024-03-15,2,Air,2976.69,Delivered,234.32
DEL000682,SP00018,WH04,Site_D,23.50092,86.392802,2024-03-13,2024-03-14,2024-03-17,4,Express,7305.45,Delivered,520.79
DEL000683,SP00104,WH05,Site_E,18.91329,72.015966,2024-03-13,2024-03-16,2024-03-18,2,Road,5254.96,Delivered,661.6
DEL000684,SP00123,WH03,Site_E,11.597018,82.129976,2024-03-13,2024-03-15,2024-03-16,9,Air,1988.82,Delivered,179.6
DEL000685,SP00199,WH05,Site_D,19.482859,75.195601,2024-03-13,2024-03-14,2024-03-14,8,Express,7934.37,Delivered,537.71
DEL000686,SP00105,WH01,Site_C,20.481152,73.059774,2024-03-13,2024-03-15,2024-03-18,5,Air,4301.64,Delivered,387.38
DEL000687,SP00077,WH04,Site_C,23.758468,86.441634,2024-03-14,2024-03-15,2024-03-15,10,Express,3566.49,Delivered,240.47
DEL000688,SP00134,WH03,Site_C,12.344967,78.640553,2024-03-14,2024-03-16,2024-03-17,9,Air,3502.55,Delivered,303.96
DEL000689,SP00023,WH03,Site_D,13.355412,82.183581,2024-03-14,2024-03-16,2024-03-19,2,Air,3590.15,Delivered,314.64
DEL000690,SP00080,WH03,Site_A,11.154051,81.650935,2024-03-14,2024-03-15,2024-03-16,10,Express,12928.95,Delivered,789.77
DEL000691,SP00077,WH04,Site_B,23.99663,88.055015,2024-03-15,2024-03-17,2024-03-18,2,Air,6340.7,Delivered,536.87
DEL000692,SP00090,WH04,Site_A,22.779225,89.664224,2024-03-15,2024-03-19,2024-03-22,8,Road,3392.18,Delivered,392.56
DEL000693,SP00148,WH02,Site_C,29.676242,77.046766,2024-03-15,2024-03-17,2024-03-18,3,Air,6242.22,Delivered,576.18
DEL000694,SP00031,WH01,Site_E,19.432897,72.853023,2024-03-17,2024-03-19,2024-03-20,2,Air,3902.38,Delivered,353.29
DEL000695,SP00125,WH03,Site_B,12.192517,81.29912,2024-03-17,2024-03-23,2024-03-26,7,Road,4888.33,Delivered,646.78
DEL000696,SP00113,WH05,Site_E,19.222831,74.352453,2024-03-17,2024-03-20,2024-03-19,3,Road,5282.64,Delivered,601.2
DEL000697,SP00024,WH04,Site_C,21.257893,89.790079,2024-03-18,2024-03-20,2024-03-20,3,Air,6554.9,Delivered,505.44
DEL000698,SP00130,WH02,Site_C,27.043566,79.092049,2024-03-18,2024-03-22,2024-03-24,6,Road,6155.14,Delivered,768.63
DEL000699,SP00153,WH02,Site_B,27.212795,78.981961,2024-03-18,2024-03-23,2024-03-24,8,Road,1074.9,Delivered,123.94
DEL000700,SP00074,WH05,Site_B,16.849331,75.80587,2024-03-18,2024-03-25,2024-03-25,4,Road,6406.59,Delivered,778.09
DEL000701,SP00106,WH03,Site_D,11.973728,79.372346,2024-03-22,2024-03-23,2024-03-25,5,Express,10815.56,Delivered,798.12
DEL000702,SP00115,WH02,Site_B,27.079666,78.798876,2024-03-22,2024-03-24,2024-03-25,4,Air,8766.94,Delivered,791.84
DEL000703,SP00130,WH01,Site_B,18.436487,72.057773,2024-03-22,2024-03-27,2024-03-29,9,Road,3705.39,Delivered,430.32
DEL000704,SP00080,WH05,Site_D,17.55496,75.591222,2024-03-23,2024-03-24,2024-03-24,5,Express,10425.08,Delivered,686.4
DEL000705,SP00104,WH01,Site_D,20.557931,73.225406,2024-03-24,2024-03-25,2024-03-28,2,Express,3513.18,Delivered,240.06
DEL000706,SP00145,WH05,Site_A,19.118258,72.693657,2024-03-24,2024-03-28,2024-03-28,7,Road,718.13,Delivered,85.36
DEL000707,SP00121,WH01,Site_D,19.123586,74.355069,2024-03-27,2024-04-01,2024-04-02,5,Road,986.68,Delivered,112.76
DEL000708,SP00159,WH04,Site_C,20.974321,86.779271,2024-03-29,2024-03-31,2024-03-31,1,Air,5906.74,Delivered,459.61
DEL000709,SP00126,WH01,Site_C,18.952647,73.731061,2024-03-29,2024-04-03,2024-04-04,6,Road,4260.3,Delivered,494.67
DEL000710,SP00160,WH03,Site_A,12.726605,81.603844,2024-04-03,2024-04-06,2024-04-06,4,Road,974.96,Delivered,126.81
DEL000711,SP00156,WH03,Site_C,13.842559,80.188939,2024-04-03,2024-04-05,2024-04-07,7,Air,2921.73,Delivered,251.29
DEL000712,SP00086,WH02,Site_B,29.58857,75.793385,2024-04-03,2024-04-04,2024-04-03,3,Express,11442.2,Delivered,795.83
DEL000713,SP00153,WH05,Site_B,16.886645,75.822036,2024-04-04,2024-04-06,2024-04-06,6,Air,3682.98,Delivered,283.34
DEL000714,SP00039,WH02,Site_A,29.194367,76.909138,2024-04-04,2024-04-05,2024-04-04,2,Express,8782.47,Delivered,607.77
DEL000715,SP00184,WH02,Site_D,30.428702,77.416143,2024-04-07,2024-04-08,2024-04-10,7,Express,9143.82,Delivered,594.08
DEL000716,SP00195,WH01,Site_A,20.168392,72.872353,2024-04-08,2024-04-09,2024-04-09,1,Express,8509.08,Delivered,619.59
DEL000717,SP00052,WH01,Site_C,17.21947,74.160572,2024-04-10,2024-04-12,2024-04-11,10,Air,2200.89,Delivered,189.45
DEL000718,SP00091,WH04,Site_A,24.166528,88.503272,2024-04-10,2024-04-12,2024-04-13,1,Air,3952.46,Delivered,350.38
DEL000719,SP00040,WH02,Site_D,28.137369,76.991207,2024-04-10,2024-04-11,2024-04-11,9,Express,7445.32,Delivered,524.68
DEL000720,SP00123,WH04,Site_E,21.238698,89.520847,2024-04-12,2024-04-17,2024-04-20,9,Road,1597.51,Delivered,186.04
DEL000721,SP00191,WH03,Site_D,13.049565,82.260108,2024-04-12,2024-04-18,2024-04-19,8,Road,4226.39,Delivered,498.93
DEL000722,SP00080,WH03,Site_E,12.330174,80.557813,2024-04-12,2024-04-14,2024-04-14,10,Air,8522.34,Delivered,771.95
DEL000723,SP00030,WH02,Site_C,27.648232,75.394195,2024-04-12,2024-04-14,2024-04-15,4,Air,8054.33,Delivered,705.16
DEL000724,SP00184,WH02,Site_A,29.031963,77.824207,2024-04-12,2024-04-14,2024-04-13,7,Air,7653.82,Delivered,703.36
DEL000725,SP00122,WH02,Site_C,27.336638,75.755917,2024-04-15,2024-04-16,2024-04-17,10,Express,8459.06,Delivered,532.18
DEL000726,SP00086,WH04,Site_C,21.787666,87.78431,2024-04-16,2024-04-17,2024-04-20,5,Express,9004.22,Delivered,548.64
DEL000727,SP00183,WH01,Site_E,19.874591,71.586196,2024-04-16,2024-04-22,2024-04-22,10,Road,3836.05,Delivered,521.99
DEL000728,SP00170,WH04,Site_A,22.090336,86.585723,2024-04-16,2024-04-20,2024-04-23,5,Road,743.56,Delivered,98.16
DEL000729,SP00153,WH04,Site_C,22.15883,90.131204,2024-04-18,2024-04-19,2024-04-22,6,Express,2132.75,Delivered,149.23
DEL000730,SP00090,WH02,Site_E,30.399427,77.652389,2024-04-18,2024-04-19,2024-04-20,2,Express,2568.79,Delivered,160.47
DEL000731,SP00191,WH04,Site_D,21.263767,90.219247,2024-04-18,2024-04-20,2024-04-22,4,Air,7311.86,Delivered,668.08
DEL000732,SP00072,WH04,Site_A,23.471922,87.385208,2024-04-22,2024-04-23,2024-04-23,8,Express,6822.02,Delivered,469.48
DEL000733,SP00075,WH04,Site_E,22.825263,89.630834,2024-04-22,2024-04-29,2024-04-29,3,Road,926.41,Delivered,115.41
DEL000734,SP00158,WH04,Site_C,22.830329,86.699319,2024-04-22,2024-04-23,2024-04-23,1,Express,10088.73,Delivered,680.42
DEL000735,SP00033,WH02,Site_A,28.70555,77.231383,2024-04-22,2024-04-23,2024-04-24,6,Express,10269.11,Delivered,754.5
DEL000736,SP00135,WH03,Site_B,11.558566,78.646394,2024-04-22,2024-04-23,2024-04-25,8,Express,1886.61,Delivered,114.98
DEL000737,SP00010,WH02,Site_D,26.989695,78.841474,2024-04-23,2024-04-29,2024-04-29,3,Road,4460.93,Delivered,579.67
DEL000738,SP00074,WH02,Site_D,30.016907,78.936005,2024-04-23,2024-04-24,2024-04-25,6,Express,3832.98,Delivered,278.77
DEL000739,SP00185,WH04,Site_A,22.943679,88.173467,2024-04-23,2024-04-25,2024-04-24,5,Air,2315.46,Delivered,202.7
DEL000740,SP00195,WH03,Site_C,11.932417,80.447075,2024-04-23,2024-04-24,2024-04-25,1,Express,4007.58,Delivered,291.08
DEL000741,SP00097,WH03,Site_A,14.281771,80.858883,2024-04-25,2024-04-26,2024-04-29,4,Express,5866.8,Delivered,427.09
DEL000742,SP00088,WH01,Site_E,20.914561,74.381687,2024-04-25,2024-05-02,2024-05-05,10,Road,1949.76,Delivered,233.78
DEL000743,SP00188,WH05,Site_A,20.509195,74.662309,2024-04-25,2024-04-29,2024-04-29,3,Road,4510.34,Delivered,540.29
DEL000744,SP00118,WH01,Site_D,20.583887,74.11535,2024-04-25,2024-04-27,2024-04-30,1,Air,4724.8,Delivered,370.04
DEL000745,SP00058,WH02,Site_E,28.31953,77.224491,2024-04-25,2024-04-26,2024-04-26,3,Express,8379.04,Delivered,572.56
DEL000746,SP00007,WH05,Site_B,19.255114,71.93026,2024-04-26,2024-05-02,2024-05-04,6,Road,459.78,Delivered,55.36
DEL000747,SP00198,WH02,Site_C,29.025448,76.740529,2024-04-26,2024-04-28,2024-05-01,10,Air,3513.48,Delivered,324.01
DEL000748,SP00117,WH04,Site_A,21.137081,87.233446,2024-04-26,2024-04-30,2024-04-29,3,Road,2316.96,Delivered,299.31
DEL000749,SP00081,WH03,Site_A,13.99814,79.826056,2024-04-27,2024-04-29,2024-05-01,7,Air,5804.87,Delivered,486.11
DEL000750,SP00135,WH01,Site_C,20.738854,72.071469,2024-04-27,2024-04-29,2024-04-28,9,Air,753.53,Delivered,67.15
DEL000751,SP00117,WH01,Site_B,18.117466,74.085952,2024-04-28,2024-04-29,2024-05-01,1,Express,12359.11,Delivered,764.36
DEL000752,SP00134,WH01,Site_E,18.575916,74.800452,2024-04-28,2024-04-30,2024-05-02,6,Air,2221.11,Delivered,172.04
DEL000753,SP00156,WH01,Site_C,18.344843,71.494222,2024-04-28,2024-04-30,2024-05-03,6,Air,7234.77,Delivered,667.85
DEL000754,SP00200,WH04,Site_B,23.838185,89.272972,2024-04-28,2024-04-29,2024-04-29,9,Express,1355.83,Delivered,90.34
DEL000755,SP00089,WH03,Site_E,13.389118,82.114112,2024-04-28,2024-04-29,2024-05-02,7,Express,7822.43,Delivered,484.98
DEL000756,SP00154,WH05,Site_E,19.234028,75.619092,2024-05-01,2024-05-02,2024-05-02,6,Express,10291.86,Delivered,716.94
DEL000757,SP00021,WH05,Site_D,19.457439,71.984656,2024-05-01,2024-05-03,2024-05-03,2,Air,2367.0,Delivered,181.01
DEL000758,SP00068,WH05,Site_D,18.249078,75.006205,2024-05-01,2024-05-07,2024-05-06,3,Road,6214.46,Delivered,777.34
DEL000759,SP00130,WH05,Site_A,19.342198,75.441087,2024-05-01,2024-05-03,2024-05-04,3,Air,1035.88,Delivered,83.81
DEL000760,SP00117,WH01,Site_D,19.356497,74.860751,2024-05-02,2024-05-04,2024-05-06,9,Air,6034.09,Delivered,501.58
DEL000761,SP00063,WH05,Site_A,17.99818,72.257896,2024-05-03,2024-05-04,2024-05-07,6,Express,5005.75,Delivered,311.05
DEL000762,SP00018,WH05,Site_A,20.048509,73.040354,2024-05-03,2024-05-10,2024-05-11,5,Road,4551.99,Delivered,617.84
DEL000763,SP00022,WH04,Site_E,22.57034,86.781717,2024-05-03,2024-05-05,2024-05-08,8,Air,655.55,Delivered,54.76
DEL000764,SP00149,WH03,Site_B,13.875218,79.873028,2024-05-05,2024-05-07,2024-05-07,10,Air,5444.4,Delivered,491.59
DEL000765,SP00050,WH01,Site_D,19.590213,72.469559,2024-05-07,2024-05-10,2024-05-11,7,Road,3675.28,Delivered,442.62
DEL000766,SP00100,WH02,Site_D,26.749968,77.594848,2024-05-07,2024-05-14,2024-05-15,10,Road,5765.23,Delivered,783.31
DEL000767,SP00088,WH05,Site_C,20.135516,74.474585,2024-05-07,2024-05-11,2024-05-14,3,Road,5227.85,Delivered,657.79
DEL000768,SP00097,WH03,Site_C,13.04403,81.637643,2024-05-07,2024-05-09,2024-05-11,4,Air,3276.4,Delivered,258.62
DEL000769,SP00119,WH04,Site_E,24.243142,89.30384,2024-05-07,2024-05-09,2024-05-11,6,Air,7958.89,Delivered,622.49
DEL000770,SP00005,WH01,Site_D,18.587647,71.823913,2024-05-08,2024-05-11,2024-05-10,9,Road,787.21,Delivered,101.05
DEL000771,SP00128,WH02,Site_A,30.666391,75.655536,2024-05-08,2024-05-10,2024-05-12,7,Air,1243.29,Delivered,103.15
DEL000772,SP00103,WH05,Site_C,18.48316,72.512453,2024-05-08,2024-05-10,2024-05-10,4,Air,3982.51,Delivered,355.08
DEL000773,SP00192,WH02,Site_B,26.744373,78.510662,2024-05-08,2024-05-15,2024-05-18,2,Road,594.47,Delivered,70.3
DEL000774,SP00093,WH02,Site_D,27.063079,75.619458,2024-05-11,2024-05-17,2024-05-18,5,Road,5449.58,Delivered,654.96
DEL000775,SP00127,WH02,Site_B,28.604399,76.847271,2024-05-12,2024-05-13,2024-05-14,4,Express,12598.13,Delivered,795.53
DEL000776,SP00159,WH02,Site_C,27.448492,75.373454,2024-05-12,2024-05-19,2024-05-19,8,Road,2042.4,Delivered,243.16
DEL000777,SP00057,WH05,Site_D,20.394325,74.85441,2024-05-12,2024-05-13,2024-05-13,9,Express,1271.54,Delivered,82.4
DEL000778,SP00107,WH05,Site_B,17.292705,74.632386,2024-05-13,2024-05-14,2024-05-15,5,Express,2683.03,Delivered,172.69
DEL000779,SP00052,WH02,Site_D,30.49341,76.647184,2024-05-13,2024-05-18,2024-05-19,7,Road,5595.5,Delivered,708.45
DEL000780,SP00076,WH04,Site_E,21.098979,89.811958,2024-05-13,2024-05-14,2024-05-14,8,Express,5758.08,Delivered,412.84
DEL000781,SP00037,WH05,Site_C,20.03802,75.624722,2024-05-19,2024-05-20,2024-05-21,6,Express,3272.94,Delivered,230.62
DEL000782,SP00011,WH03,Site_C,13.278451,80.549008,2024-05-20,2024-05-24,2024-05-27,7,Road,4498.32,Delivered,540.62
DEL000783,SP00111,WH02,Site_A,28.71055,78.928,2024-05-20,2024-05-21,2024-05-22,3,Express,6948.51,Delivered,467.84
DEL000784,SP00184,WH01,Site_C,18.755593,71.405214,2024-05-20,2024-05-25,2024-05-28,2,Road,2769.86,Delivered,333.9
DEL000785,SP00152,WH01,Site_B,17.296922,72.023083,2024-05-22,2024-05-23,2024-05-24,8,Express,4538.11,Delivered,294.7
DEL000786,SP00056,WH03,Site_E,12.685891,80.822709,2024-05-22,2024-05-28,2024-05-27,3,Road,5147.11,Delivered,677.38
DEL000787,SP00124,WH04,Site_E,21.158813,90.195915,2024-05-22,2024-05-23,2024-05-23,8,Express,939.93,Delivered,62.21
DEL000788,SP00027,WH04,Site_D,23.124056,89.286893,2024-05-22,2024-05-24,2024-05-25,6,Air,5716.95,Delivered,464.2
DEL000789,SP00013,WH05,Site_A,17.11734,75.667067,2024-05-23,2024-05-30,2024-06-02,7,Road,1153.45,Delivered,140.71
DEL000790,SP00003,WH05,Site_B,19.699823,73.137693,2024-05-23,2024-05-27,2024-05-27,4,Road,3377.72,Delivered,452.4
DEL000791,SP00123,WH03,Site_E,11.984708,79.306879,2024-05-23,2024-05-29,2024-05-28,4,Road,2030.1,Delivered,250.94
DEL000792,SP00161,WH02,Site_C,29.374055,76.119664,2024-05-23,2024-05-24,2024-05-27,9,Express,7462.46,Delivered,457.46
DEL000793,SP00069,WH05,Site_B,20.483559,72.513026,2024-05-23,2024-05-27,2024-05-27,9,Road,4911.36,Delivered,564.32
DEL000794,SP00062,WH02,Site_E,29.110974,77.370791,2024-05-24,2024-05-31,2024-05-30,7,Road,832.74,Delivered,110.81
DEL000795,SP00155,WH02,Site_A,27.663649,76.009605,2024-05-24,2024-05-29,2024-05-29,5,Road,5833.68,Delivered,752.58
DEL000796,SP00002,WH01,Site_A,20.377629,71.907121,2024-05-24,2024-05-26,2024-05-28,1,Air,1914.01,Delivered,148.42
DEL000797,SP00135,WH01,Site_C,20.708532,74.551248,2024-05-24,2024-05-25,2024-05-27,5,Express,7386.47,Delivered,527.76
DEL000798,SP00059,WH03,Site_C,13.814308,80.080471,2024-05-25,2024-05-26,2024-05-28,9,Express,1187.95,Delivered,73.88
DEL000799,SP00009,WH01,Site_C,19.667006,72.976334,2024-05-25,2024-05-27,2024-05-29,4,Air,7106.58,Delivered,637.47
DEL000800,SP00085,WH01,Site_E,20.083041,74.431599,2024-05-25,2024-05-31,2024-05-30,4,Road,5708.57,Delivered,792.51
DEL000801,SP00134,WH03,Site_C,13.73948,80.202641,2024-05-27,2024-05-28,2024-05-31,10,Express,4856.78,Delivered,322.57
DEL000802,SP00193,WH02,Site_D,30.523978,78.011272,2024-05-27,2024-05-29,2024-05-30,4,Air,8323.33,Delivered,733.78
DEL000803,SP00112,WH05,Site_A,20.503678,73.86286,2024-05-27,2024-05-29,2024-06-01,3,Air,4831.47,Delivered,424.11
DEL000804,SP00065,WH05,Site_A,20.241397,74.849394,2024-05-27,2024-05-28,2024-05-29,6,Express,10898.91,Delivered,735.89
DEL000805,SP00148,WH02,Site_B,27.379176,78.858948,2024-05-30,2024-05-31,2024-05-30,1,Express,10636.53,Delivered,714.62
DEL000806,SP00003,WH04,Site_B,24.089784,89.554181,2024-06-01,2024-06-05,2024-06-06,8,Road,2432.25,Delivered,314.88
