transaction_id,transaction_date,part_id,part_name,transaction_type,quantity,unit_cost,total_cost,batch_id
PUR000904,2024-04-05,SP00061,Bolt Type-61,Purchase,93,375.14,34887.74,BATCH00904
PUR000905,2024-04-28,SP00061,Bolt Type-61,Purchase,45,354.24,15940.9,BATCH00905
PUR000906,2024-05-29,SP00061,Bolt Type-61,Purchase,56,348.03,19489.41,BATCH00906
PUR000907,2024-07-14,SP00061,Bolt Type-61,Purchase,57,355.71,20275.58,BATCH00907
PUR000908,2024-07-20,SP00061,Bolt Type-61,Purchase,93,371.09,34511.4,BATCH00908
PUR000909,2024-07-27,SP00061,Bolt Type-61,Purchase,60,353.17,21190.4,BATCH00909
PUR000910,2024-09-26,SP00061,Bolt Type-61,Purchase,99,372.72,36899.67,BATCH00910
PUR000911,2024-11-21,SP00061,Bolt Type-61,Purchase,64,380.04,24322.74,BATCH00911
PUR000912,2024-12-30,SP00061,Bolt Type-61,Purchase,100,378.1,37810.31,BATCH00912
PUR000913,2022-01-03,SP00062,Bolt Type-62,Purchase,64,218.78,14002.09,BATCH00913
PUR000914,2022-01-17,SP00062,Bolt Type-62,Purchase,71,216.59,15377.69,BATCH00914
PUR000915,2022-01-20,SP00062,Bolt Type-62,Purchase,59,203.43,12002.35,BATCH00915
PUR000916,2022-06-09,SP00062,Bolt Type-62,Purchase,23,207.72,4777.6,BATCH00916
PUR000917,2022-09-29,SP00062,Bolt Type-62,Purchase,57,211.15,12035.31,BATCH00917
PUR000918,2023-03-14,SP00062,Bolt Type-62,Purchase,27,233.25,6297.79,BATCH00918
PUR000919,2023-04-09,SP00062,Bolt Type-62,Purchase,27,222.8,6015.65,BATCH00919
PUR000920,2023-12-05,SP00062,Bolt Type-62,Purchase,96,235.71,22627.81,BATCH00920
PUR000921,2024-06-30,SP00062,Bolt Type-62,Purchase,77,229.94,17705.38,BATCH00921
PUR000922,2024-09-03,SP00062,Bolt Type-62,Purchase,88,241.87,21284.14,BATCH00922
PUR000923,2024-11-29,SP00062,Bolt Type-62,Purchase,66,246.51,16269.94,BATCH00923
PUR000924,2022-06-27,SP00063,Bolt Type-63,Purchase,41,5115.6,209739.62,BATCH00924
PUR000925,2022-07-25,SP00063,Bolt Type-63,Purchase,86,5088.58,437618.23,BATCH00925
PUR000926,2022-09-10,SP00063,Bolt Type-63,Purchase,46,5205.91,239471.74,BATCH00926
PUR000927,2022-10-14,SP00063,Bolt Type-63,Purchase,98,5258.91,515373.33,BATCH00927
PUR000928,2022-11-07,SP00063,Bolt Type-63,Purchase,94,4889.52,459614.91,BATCH00928
PUR000929,2023-03-13,SP00063,Bolt Type-63,Purchase,36,5413.43,194883.53,BATCH00929
PUR000930,2023-03-21,SP00063,Bolt Type-63,Purchase,75,5232.01,392401.08,BATCH00930
PUR000931,2023-05-23,SP00063,Bolt Type-63,Purchase,60,5101.3,306077.91,BATCH00931
PUR000932,2023-07-22,SP00063,Bolt Type-63,Purchase,16,5197.22,83155.51,BATCH00932
PUR000933,2023-10-07,SP00063,Bolt Type-63,Purchase,40,5509.68,220387.19,BATCH00933
PUR000934,2023-12-21,SP00063,Bolt Type-63,Purchase,24,5405.45,129730.72,BATCH00934
PUR000935,2024-02-26,SP00063,Bolt Type-63,Purchase,91,5312.2,483410.14,BATCH00935
PUR000936,2024-04-23,SP00063,Bolt Type-63,Purchase,77,5543.42,426843.7,BATCH00936
PUR000937,2024-05-29,SP00063,Bolt Type-63,Purchase,11,5730.54,63035.99,BATCH00937
PUR000938,2024-06-25,SP00063,Bolt Type-63,Purchase,50,5803.79,290189.28,BATCH00938
PUR000939,2022-01-29,SP00064,Gasket Type-64,Purchase,60,1937.14,116228.54,BATCH00939
PUR000940,2022-02-04,SP00064,Gasket Type-64,Purchase,90,1861.35,167521.78,BATCH00940
PUR000941,2022-03-23,SP00064,Gasket Type-64,Purchase,63,1911.85,120446.5,BATCH00941
PUR000942,2022-05-19,SP00064,Gasket Type-64,Purchase,61,1872.08,114197.09,BATCH00942
PUR000943,2022-05-30,SP00064,Gasket Type-64,Purchase,78,1810.4,141211.15,BATCH00943
PUR000944,2022-12-20,SP00064,Gasket Type-64,Purchase,29,1948.34,56501.87,BATCH00944
PUR000945,2023-03-18,SP00064,Gasket Type-64,Purchase,49,1919.66,94063.34,BATCH00945
PUR000946,2023-06-21,SP00064,Gasket Type-64,Purchase,36,1903.78,68536.03,BATCH00946
PUR000947,2024-01-19,SP00064,Gasket Type-64,Purchase,29,2138.03,62002.95,BATCH00947
PUR000948,2024-03-03,SP00064,Gasket Type-64,Purchase,60,2059.84,123590.62,BATCH00948
PUR000949,2024-05-11,SP00064,Gasket Type-64,Purchase,93,2087.77,194162.33,BATCH00949
PUR000950,2024-08-22,SP00064,Gasket Type-64,Purchase,18,2133.95,38411.08,BATCH00950
PUR000951,2022-01-26,SP00065,Brake Pad Type-65,Purchase,30,474.56,14236.84,BATCH00951
PUR000952,2022-04-23,SP00065,Brake Pad Type-65,Purchase,54,470.54,25409.37,BATCH00952
PUR000953,2022-04-29,SP00065,Brake Pad Type-65,Purchase,43,472.18,20303.64,BATCH00953
PUR000954,2022-06-26,SP00065,Brake Pad Type-65,Purchase,26,458.97,11933.1,BATCH00954
PUR000955,2022-08-26,SP00065,Brake Pad Type-65,Purchase,44,490.61,21586.69,BATCH00955
PUR000956,2022-09-02,SP00065,Brake Pad Type-65,Purchase,25,490.26,12256.39,BATCH00956
PUR000957,2022-10-09,SP00065,Brake Pad Type-65,Purchase,13,494.51,6428.67,BATCH00957
PUR000958,2022-12-26,SP00065,Brake Pad Type-65,Purchase,64,478.37,30615.93,BATCH00958
PUR000959,2023-05-04,SP00065,Brake Pad Type-65,Purchase,18,483.31,8699.65,BATCH00959
PUR000960,2023-05-16,SP00065,Brake Pad Type-65,Purchase,83,483.61,40139.72,BATCH00960
PUR000961,2023-09-26,SP00065,Brake Pad Type-65,Purchase,73,510.22,37246.42,BATCH00961
PUR000962,2024-06-08,SP00065,Brake Pad Type-65,Purchase,56,517.73,28992.75,BATCH00962
PUR000963,2024-06-14,SP00065,Brake Pad Type-65,Purchase,82,497.3,40778.76,BATCH00963
PUR000964,2024-07-17,SP00065,Brake Pad Type-65,Purchase,30,505.13,15153.83,BATCH00964
PUR000965,2022-01-06,SP00066,Hose Type-66,Purchase,14,324.35,4540.89,BATCH00965
PUR000966,2022-01-26,SP00066,Hose Type-66,Purchase,93,313.44,29150.15,BATCH00966
PUR000967,2022-04-01,SP00066,Hose Type-66,Purchase,51,312.02,15913.25,BATCH00967
PUR000968,2022-04-05,SP00066,Hose Type-66,Purchase,50,306.81,15340.41,BATCH00968
PUR000969,2022-07-30,SP00066,Hose Type-66,Purchase,19,312.36,5934.78,BATCH00969
PUR000970,2022-08-25,SP00066,Hose Type-66,Purchase,25,323.07,8076.76,BATCH00970
PUR000971,2022-11-04,SP00066,Hose Type-66,Purchase,16,323.86,5181.82,BATCH00971
PUR000972,2023-01-02,SP00066,Hose Type-66,Purchase,76,315.85,24004.28,BATCH00972
PUR000973,2023-04-13,SP00066,Hose Type-66,Purchase,61,346.52,21137.97,BATCH00973
PUR000974,2023-05-16,SP00066,Hose Type-66,Purchase,69,317.7,21921.35,BATCH00974
PUR000975,2024-01-16,SP00066,Hose Type-66,Purchase,49,354.98,17393.82,BATCH00975
PUR000976,2024-02-24,SP00066,Hose Type-66,Purchase,80,338.16,27052.72,BATCH00976
PUR000977,2024-08-24,SP00066,Hose Type-66,Purchase,57,350.33,19968.62,BATCH00977
PUR000978,2024-11-08,SP00066,Hose Type-66,Purchase,82,344.45,28245.3,BATCH00978
PUR000979,2022-01-14,SP00067,Gasket Type-67,Purchase,94,86.96,8174.23,BATCH00979
PUR000980,2022-01-20,SP00067,Gasket Type-67,Purchase,49,90.46,4432.76,BATCH00980
PUR000981,2022-02-18,SP00067,Gasket Type-67,Purchase,77,88.32,6800.53,BATCH00981
PUR000982,2022-11-05,SP00067,Gasket Type-67,Purchase,63,99.81,6288.32,BATCH00982
PUR000983,2023-02-05,SP00067,Gasket Type-67,Purchase,17,96.29,1636.92,BATCH00983
PUR000984,2023-04-23,SP00067,Gasket Type-67,Purchase,28,101.93,2854.01,BATCH00984
PUR000985,2023-05-12,SP00067,Gasket Type-67,Purchase,21,99.63,2092.28,BATCH00985
PUR000986,2023-05-18,SP00067,Gasket Type-67,Purchase,39,93.19,3634.37,BATCH00986
PUR000987,2023-11-18,SP00067,Gasket Type-67,Purchase,76,103.92,7897.62,BATCH00987
PUR000988,2023-12-11,SP00067,Gasket Type-67,Purchase,57,99.36,5663.62,BATCH00988
PUR000989,2024-01-25,SP00067,Gasket Type-67,Purchase,20,100.38,2007.55,BATCH00989
PUR000990,2024-04-19,SP00067,Gasket Type-67,Purchase,74,102.68,7598.53,BATCH00990
PUR000991,2024-08-08,SP00067,Gasket Type-67,Purchase,60,99.47,5967.92,BATCH00991
PUR000992,2024-10-07,SP00067,Gasket Type-67,Purchase,82,99.58,8165.43,BATCH00992
PUR000993,2022-09-25,SP00068,Bolt Type-68,Purchase,19,412.07,7829.38,BATCH00993
PUR000994,2023-04-30,SP00068,Bolt Type-68,Purchase,27,453.02,12231.61,BATCH00994
PUR000995,2023-06-19,SP00068,Bolt Type-68,Purchase,84,448.79,37698.33,BATCH00995
PUR000996,2023-08-21,SP00068,Bolt Type-68,Purchase,23,422.87,9726.03,BATCH00996
PUR000997,2023-10-08,SP00068,Bolt Type-68,Purchase,69,427.89,29524.7,BATCH00997
PUR000998,2023-10-14,SP00068,Bolt Type-68,Purchase,25,434.85,10871.21,BATCH00998
PUR000999,2023-10-31,SP00068,Bolt Type-68,Purchase,36,445.63,16042.72,BATCH00999
PUR001000,2024-03-15,SP00068,Bolt Type-68,Purchase,69,449.44,31011.59,BATCH01000
PUR001001,2024-06-09,SP00068,Bolt Type-68,Purchase,25,445.68,11142.05,BATCH01001
PUR001002,2024-07-16,SP00068,Bolt Type-68,Purchase,97,439.69,42650.06,BATCH01002
PUR001003,2022-03-05,SP00069,Belt Type-69,Purchase,67,70.44,4719.72,BATCH01003
PUR001004,2022-03-24,SP00069,Belt Type-69,Purchase,80,67.95,5435.89,BATCH01004
PUR001005,2022-04-11,SP00069,Belt Type-69,Purchase,69,66.04,4556.83,BATCH01005
PUR001006,2022-07-06,SP00069,Belt Type-69,Purchase,27,65.79,1776.46,BATCH01006
PUR001007,2022-10-31,SP00069,Belt Type-69,Purchase,17,66.96,1138.3,BATCH01007
PUR001008,2022-12-23,SP00069,Belt Type-69,Purchase,38,72.39,2750.97,BATCH01008
PUR001009,2023-03-17,SP00069,Belt Type-69,Purchase,61,68.23,4162.1,BATCH01009
PUR001010,2023-05-24,SP00069,Belt Type-69,Purchase,90,70.56,6350.12,BATCH01010
PUR001011,2023-06-17,SP00069,Belt Type-69,Purchase,20,74.83,1496.53,BATCH01011
PUR001012,2023-09-05,SP00069,Belt Type-69,Purchase,43,73.02,3139.78,BATCH01012
PUR001013,2023-11-03,SP00069,Belt Type-69,Purchase,19,76.01,1444.14,BATCH01013
PUR001014,2023-12-30,SP00069,Belt Type-69,Purchase,18,69.97,1259.45,BATCH01014
PUR001015,2024-03-22,SP00069,Belt Type-69,Purchase,92,72.0,6623.95,BATCH01015
PUR001016,2024-11-17,SP00069,Belt Type-69,Purchase,26,76.01,1976.2,BATCH01016
PUR001017,2022-03-02,SP00070,Brake Pad Type-70,Purchase,32,212.08,6786.67,BATCH01017
PUR001018,2022-03-29,SP00070,Brake Pad Type-70,Purchase,33,205.98,6797.3,BATCH01018
PUR001019,2022-04-14,SP00070,Brake Pad Type-70,Purchase,67,204.77,13719.65,BATCH01019
PUR001020,2022-09-08,SP00070,Brake Pad Type-70,Purchase,14,221.84,3105.7,BATCH01020
PUR001021,2022-12-11,SP00070,Brake Pad Type-70,Purchase,88,218.77,19251.97,BATCH01021
PUR001022,2023-11-11,SP00070,Brake Pad Type-70,Purchase,47,220.04,10342.07,BATCH01022
PUR001023,2024-02-23,SP00070,Brake Pad Type-70,Purchase,80,228.7,18296.11,BATCH01023
PUR001024,2024-03-19,SP00070,Brake Pad Type-70,Purchase,21,228.95,4808.01,BATCH01024
PUR001025,2024-06-06,SP00070,Brake Pad Type-70,Purchase,27,226.57,6117.33,BATCH01025
PUR001026,2024-08-02,SP00070,Brake Pad Type-70,Purchase,92,231.4,21288.66,BATCH01026
PUR001027,2024-10-13,SP00070,Brake Pad Type-70,Purchase,77,244.37,18816.62,BATCH01027
PUR001028,2022-02-09,SP00071,Bolt Type-71,Purchase,13,3403.13,44240.72,BATCH01028
PUR001029,2022-02-23,SP00071,Bolt Type-71,Purchase,45,3510.47,157971.29,BATCH01029
PUR001030,2023-01-04,SP00071,Bolt Type-71,Purchase,70,3366.05,235623.53,BATCH01030
PUR001031,2023-07-08,SP00071,Bolt Type-71,Purchase,84,3617.07,303833.65,BATCH01031
PUR001032,2023-10-16,SP00071,Bolt Type-71,Purchase,30,3834.85,115045.56,BATCH01032
PUR001033,2023-10-21,SP00071,Bolt Type-71,Purchase,94,3508.54,329802.34,BATCH01033
PUR001034,2023-12-06,SP00071,Bolt Type-71,Purchase,78,3580.65,279290.83,BATCH01034
PUR001035,2024-01-06,SP00071,Bolt Type-71,Purchase,17,3806.75,64714.67,BATCH01035
PUR001036,2024-02-23,SP00071,Bolt Type-71,Purchase,38,3810.1,144783.66,BATCH01036
PUR001037,2024-03-06,SP00071,Bolt Type-71,Purchase,59,3745.73,220998.02,BATCH01037
PUR001038,2024-09-09,SP00071,Bolt Type-71,Purchase,32,3748.24,119943.81,BATCH01038
PUR001039,2024-09-19,SP00071,Bolt Type-71,Purchase,85,3684.72,313201.05,BATCH01039
PUR001040,2024-10-25,SP00071,Bolt Type-71,Purchase,99,3754.99,371743.82,BATCH01040
PUR001041,2022-02-10,SP00072,Cylinder Type-72,Purchase,52,1943.25,101048.82,BATCH01041
PUR001042,2022-02-27,SP00072,Cylinder Type-72,Purchase,35,2033.62,71176.67,BATCH01042
PUR001043,2022-03-19,SP00072,Cylinder Type-72,Purchase,53,2017.33,106918.63,BATCH01043
PUR001044,2022-04-26,SP00072,Cylinder Type-72,Purchase,51,2010.11,102515.82,BATCH01044
PUR001045,2022-07-04,SP00072,Cylinder Type-72,Purchase,28,1898.28,53151.85,BATCH01045
PUR001046,2022-10-19,SP00072,Cylinder Type-72,Purchase,28,2031.58,56884.12,BATCH01046
PUR001047,2022-12-26,SP00072,Cylinder Type-72,Purchase,77,2087.93,160770.61,BATCH01047
PUR001048,2023-01-21,SP00072,Cylinder Type-72,Purchase,19,2112.62,40139.7,BATCH01048
PUR001049,2023-03-25,SP00072,Cylinder Type-72,Purchase,94,2029.8,190801.34,BATCH01049
PUR001050,2023-04-22,SP00072,Cylinder Type-72,Purchase,22,2041.68,44916.89,BATCH01050
PUR001051,2023-09-25,SP00072,Cylinder Type-72,Purchase,51,2070.21,105580.81,BATCH01051
PUR001052,2023-12-22,SP00072,Cylinder Type-72,Purchase,30,2050.6,61517.91,BATCH01052
PUR001053,2024-10-01,SP00072,Cylinder Type-72,Purchase,65,2254.51,146542.97,BATCH01053
PUR001054,2024-10-05,SP00072,Cylinder Type-72,Purchase,72,2268.71,163346.92,BATCH01054
PUR001055,2024-12-14,SP00072,Cylinder Type-72,Purchase,32,2256.11,72195.5,BATCH01055
PUR001056,2022-01-04,SP00073,Bolt Type-73,Purchase,40,330.61,13224.38,BATCH01056
PUR001057,2022-03-08,SP00073,Bolt Type-73,Purchase,50,320.49,16024.52,BATCH01057
PUR001058,2022-08-02,SP00073,Bolt Type-73,Purchase,21,320.95,6739.88,BATCH01058
PUR001059,2022-09-18,SP00073,Bolt Type-73,Purchase,95,344.79,32755.38,BATCH01059
PUR001060,2022-10-16,SP00073,Bolt Type-73,Purchase,52,339.95,17677.38,BATCH01060
PUR001061,2022-12-26,SP00073,Bolt Type-73,Purchase,43,336.62,14474.52,BATCH01061
PUR001062,2022-12-30,SP00073,Bolt Type-73,Purchase,98,328.77,32219.42,BATCH01062
PUR001063,2023-01-08,SP00073,Bolt Type-73,Purchase,42,324.35,13622.52,BATCH01063
PUR001064,2023-03-29,SP00073,Bolt Type-73,Purchase,10,352.36,3523.64,BATCH01064
PUR001065,2023-04-03,SP00073,Bolt Type-73,Purchase,66,327.27,21599.54,BATCH01065
PUR001066,2023-08-27,SP00073,Bolt Type-73,Purchase,31,357.33,11077.12,BATCH01066
PUR001067,2023-09-21,SP00073,Bolt Type-73,Purchase,73,363.78,26555.95,BATCH01067
PUR001068,2023-10-14,SP00073,Bolt Type-73,Purchase,54,364.74,19695.84,BATCH01068
PUR001069,2023-11-10,SP00073,Bolt Type-73,Purchase,22,354.14,7791.1,BATCH01069
PUR001070,2024-01-01,SP00073,Bolt Type-73,Purchase,83,366.48,30418.06,BATCH01070
PUR001071,2024-02-14,SP00073,Bolt Type-73,Purchase,97,362.15,35128.18,BATCH01071
PUR001072,2024-03-12,SP00073,Bolt Type-73,Purchase,67,348.13,23324.73,BATCH01072
PUR001073,2024-10-13,SP00073,Bolt Type-73,Purchase,14,351.79,4925.05,BATCH01073
PUR001074,2022-02-11,SP00074,Sensor Type-74,Purchase,93,1497.46,139263.42,BATCH01074
PUR001075,2022-03-05,SP00074,Sensor Type-74,Purchase,65,1461.67,95008.32,BATCH01075
PUR001076,2022-06-01,SP00074,Sensor Type-74,Purchase,22,1477.93,32514.41,BATCH01076
PUR001077,2022-06-03,SP00074,Sensor Type-74,Purchase,34,1504.96,51168.62,BATCH01077
PUR001078,2022-07-10,SP00074,Sensor Type-74,Purchase,80,1524.46,121956.7,BATCH01078
PUR001079,2022-08-03,SP00074,Sensor Type-74,Purchase,79,1577.61,124631.42,BATCH01079
PUR001080,2022-11-26,SP00074,Sensor Type-74,Purchase,46,1530.18,70388.42,BATCH01080
PUR001081,2022-12-15,SP00074,Sensor Type-74,Purchase,22,1539.04,33858.93,BATCH01081
PUR001082,2023-06-19,SP00074,Sensor Type-74,Purchase,83,1536.6,127538.18,BATCH01082
PUR001083,2023-10-15,SP00074,Sensor Type-74,Purchase,72,1641.42,118182.21,BATCH01083
PUR001084,2023-11-24,SP00074,Sensor Type-74,Purchase,56,1584.66,88740.96,BATCH01084
PUR001085,2023-12-02,SP00074,Sensor Type-74,Purchase,21,1561.64,32794.35,BATCH01085
PUR001086,2024-02-08,SP00074,Sensor Type-74,Purchase,94,1623.09,152570.28,BATCH01086
PUR001087,2024-09-15,SP00074,Sensor Type-74,Purchase,71,1723.62,122376.71,BATCH01087
PUR001088,2022-02-22,SP00075,Hose Type-75,Purchase,79,2551.4,201560.66,BATCH01088
PUR001089,2022-06-17,SP00075,Hose Type-75,Purchase,57,2671.39,152269.1,BATCH01089
PUR001090,2022-07-18,SP00075,Hose Type-75,Purchase,57,2817.58,160601.83,BATCH01090
PUR001091,2022-08-25,SP00075,Hose Type-75,Purchase,15,2641.28,39619.21,BATCH01091
PUR001092,2022-12-16,SP00075,Hose Type-75,Purchase,69,2702.12,186446.1,BATCH01092
PUR001093,2023-02-28,SP00075,Hose Type-75,Purchase,44,2728.29,120044.68,BATCH01093
PUR001094,2023-06-27,SP00075,Hose Type-75,Purchase,29,2855.69,82815.04,BATCH01094
PUR001095,2023-08-21,SP00075,Hose Type-75,Purchase,95,2929.43,278296.28,BATCH01095
PUR001096,2023-09-24,SP00075,Hose Type-75,Purchase,95,2753.93,261623.46,BATCH01096
PUR001097,2024-03-25,SP00075,Hose Type-75,Purchase,79,2890.02,228311.4,BATCH01097
PUR001098,2024-08-22,SP00075,Hose Type-75,Purchase,85,2964.43,251976.86,BATCH01098
PUR001099,2024-08-27,SP00075,Hose Type-75,Purchase,17,2910.43,49477.39,BATCH01099
PUR001100,2024-09-28,SP00075,Hose Type-75,Purchase,76,3105.9,236048.43,BATCH01100
PUR001101,2022-03-13,SP00076,Pump Type-76,Purchase,64,387.06,24771.99,BATCH01101
PUR001102,2022-06-11,SP00076,Pump Type-76,Purchase,97,389.84,37814.69,BATCH01102
PUR001103,2022-09-04,SP00076,Pump Type-76,Purchase,90,408.98,36808.2,BATCH01103
PUR001104,2022-10-29,SP00076,Pump Type-76,Purchase,86,400.04,34403.39,BATCH01104
PUR001105,2022-12-09,SP00076,Pump Type-76,Purchase,18,406.78,7322.1,BATCH01105
PUR001106,2022-12-21,SP00076,Pump Type-76,Purchase,81,400.29,32423.33,BATCH01106
PUR001107,2023-01-30,SP00076,Pump Type-76,Purchase,51,415.4,21185.65,BATCH01107
PUR001108,2023-03-10,SP00076,Pump Type-76,Purchase,76,436.88,33203.21,BATCH01108
PUR001109,2023-04-28,SP00076,Pump Type-76,Purchase,11,422.74,4650.11,BATCH01109
PUR001110,2023-09-05,SP00076,Pump Type-76,Purchase,89,443.97,39513.57,BATCH01110
PUR001111,2024-03-19,SP00076,Pump Type-76,Purchase,63,446.17,28108.74,BATCH01111
PUR001112,2024-07-08,SP00076,Pump Type-76,Purchase,29,430.98,12498.4,BATCH01112
PUR001113,2024-08-30,SP00076,Pump Type-76,Purchase,85,435.37,37006.32,BATCH01113
PUR001114,2024-09-02,SP00076,Pump Type-76,Purchase,22,455.14,10013.06,BATCH01114
PUR001115,2024-10-25,SP00076,Pump Type-76,Purchase,82,473.6,38835.41,BATCH01115
PUR001116,2024-11-24,SP00076,Pump Type-76,Purchase,46,468.68,21559.28,BATCH01116
PUR001117,2022-03-18,SP00077,Cylinder Type-77,Purchase,57,621.54,35427.53,BATCH01117
PUR001118,2022-03-21,SP00077,Cylinder Type-77,Purchase,48,568.05,27266.47,BATCH01118
PUR001119,2022-04-11,SP00077,Cylinder Type-77,Purchase,72,587.06,42268.6,BATCH01119
PUR001120,2022-10-22,SP00077,Cylinder Type-77,Purchase,97,636.06,61697.94,BATCH01120
PUR001121,2022-12-19,SP00077,Cylinder Type-77,Purchase,39,593.89,23161.82,BATCH01121
PUR001122,2023-05-02,SP00077,Cylinder Type-77,Purchase,66,606.57,40033.63,BATCH01122
PUR001123,2023-06-25,SP00077,Cylinder Type-77,Purchase,51,651.33,33217.71,BATCH01123
PUR001124,2023-07-19,SP00077,Cylinder Type-77,Purchase,63,621.23,39137.71,BATCH01124
PUR001125,2023-11-10,SP00077,Cylinder Type-77,Purchase,21,651.89,13689.62,BATCH01125
PUR001126,2023-12-06,SP00077,Cylinder Type-77,Purchase,37,627.02,23199.71,BATCH01126
PUR001127,2024-02-24,SP00077,Cylinder Type-77,Purchase,62,680.71,42204.08,BATCH01127
PUR001128,2024-03-21,SP00077,Cylinder Type-77,Purchase,76,671.59,51040.75,BATCH01128
PUR001129,2024-04-02,SP00077,Cylinder Type-77,Purchase,17,680.87,11574.85,BATCH01129
PUR001130,2024-04-05,SP00077,Cylinder Type-77,Purchase,30,658.0,19740.12,BATCH01130
PUR001131,2024-04-21,SP00077,Cylinder Type-77,Purchase,100,629.7,62969.94,BATCH01131
PUR001132,2024-08-26,SP00077,Cylinder Type-77,Purchase,27,669.02,18063.5,BATCH01132
PUR001133,2024-08-31,SP00077,Cylinder Type-77,Purchase,77,687.73,52955.52,BATCH01133
PUR001134,2024-09-21,SP00077,Cylinder Type-77,Purchase,13,696.11,9049.39,BATCH01134
PUR001135,2022-03-09,SP00078,Bearing Type-78,Purchase,91,259.81,23643.15,BATCH01135
PUR001136,2022-04-14,SP00078,Bearing Type-78,Purchase,97,271.99,26383.11,BATCH01136
PUR001137,2022-04-29,SP00078,Bearing Type-78,Purchase,57,249.2,14204.66,BATCH01137
PUR001138,2023-01-30,SP00078,Bearing Type-78,Purchase,67,270.9,18150.58,BATCH01138
PUR001139,2023-02-12,SP00078,Bearing Type-78,Purchase,70,262.91,18403.53,BATCH01139
PUR001140,2023-02-16,SP00078,Bearing Type-78,Purchase,54,274.17,14805.12,BATCH01140
PUR001141,2023-05-26,SP00078,Bearing Type-78,Purchase,43,271.01,11653.4,BATCH01141
PUR001142,2023-07-16,SP00078,Bearing Type-78,Purchase,98,283.99,27831.36,BATCH01142
PUR001143,2024-01-09,SP00078,Bearing Type-78,Purchase,13,271.73,3532.47,BATCH01143
PUR001144,2024-01-25,SP00078,Bearing Type-78,Purchase,30,280.68,8420.33,BATCH01144
PUR001145,2024-07-23,SP00078,Bearing Type-78,Purchase,37,300.51,11118.95,BATCH01145
PUR001146,2024-08-08,SP00078,Bearing Type-78,Purchase,92,301.19,27709.65,BATCH01146
PUR001147,2022-01-18,SP00079,Belt Type-79,Purchase,100,3606.18,360618.39,BATCH01147
PUR001148,2022-01-19,SP00079,Belt Type-79,Purchase,64,3581.96,229245.18,BATCH01148
PUR001149,2022-02-11,SP00079,Belt Type-79,Purchase,54,3682.75,198868.58,BATCH01149
PUR001150,2022-09-28,SP00079,Belt Type-79,Purchase,37,3638.18,134612.62,BATCH01150
PUR001151,2022-12-21,SP00079,Belt Type-79,Purchase,96,3681.39,353413.81,BATCH01151
PUR001152,2023-02-28,SP00079,Belt Type-79,Purchase,89,3734.68,332386.93,BATCH01152
PUR001153,2023-04-04,SP00079,Belt Type-79,Purchase,23,3705.38,85223.7,BATCH01153
PUR001154,2023-06-01,SP00079,Belt Type-79,Purchase,94,3586.05,337088.78,BATCH01154
PUR001155,2023-07-06,SP00079,Belt Type-79,Purchase,57,3965.5,226033.72,BATCH01155
PUR001156,2023-09-18,SP00079,Belt Type-79,Purchase,86,3847.98,330926.18,BATCH01156
PUR001157,2024-04-18,SP00079,Belt Type-79,Purchase,48,3970.09,190564.41,BATCH01157
PUR001158,2024-08-28,SP00079,Belt Type-79,Purchase,71,4064.56,288584.09,BATCH01158
PUR001159,2024-11-17,SP00079,Belt Type-79,Purchase,45,3854.28,173442.57,BATCH01159
PUR001160,2022-02-22,SP00080,Hose Type-80,Purchase,83,322.15,26738.65,BATCH01160
PUR001161,2022-03-14,SP00080,Hose Type-80,Purchase,53,330.49,17516.13,BATCH01161
PUR001162,2022-04-27,SP00080,Hose Type-80,Purchase,38,329.58,12524.13,BATCH01162
PUR001163,2022-10-14,SP00080,Hose Type-80,Purchase,91,335.81,30558.82,BATCH01163
PUR001164,2022-11-04,SP00080,Hose Type-80,Purchase,95,340.0,32299.96,BATCH01164
PUR001165,2023-01-21,SP00080,Hose Type-80,Purchase,48,329.25,15803.78,BATCH01165
PUR001166,2023-05-08,SP00080,Hose Type-80,Purchase,94,350.32,32929.87,BATCH01166
PUR001167,2023-06-16,SP00080,Hose Type-80,Purchase,33,353.13,11653.25,BATCH01167
PUR001168,2023-06-19,SP00080,Hose Type-80,Purchase,70,333.43,23339.8,BATCH01168
PUR001169,2023-07-22,SP00080,Hose Type-80,Purchase,43,329.16,14153.9,BATCH01169
PUR001170,2023-08-29,SP00080,Hose Type-80,Purchase,81,351.27,28452.68,BATCH01170
PUR001171,2023-09-04,SP00080,Hose Type-80,Purchase,33,352.83,11643.44,BATCH01171
