transaction_id,part_id,transaction_date,transaction_type,quantity,stock_after_transaction,warehouse_location,reference_doc
TXN003069,SP00003,2023-12-05,Issue,3,112,WH04,REF4938
TXN003070,SP00148,2023-12-05,Issue,4,40,WH01,REF7381
TXN003071,SP00115,2023-12-05,Receipt,16,76,WH01,REF8888
TXN003072,SP00040,2023-12-05,Issue,3,2,WH05,REF1966
TXN003073,SP00145,2023-12-05,Issue,5,88,WH03,REF1016
TXN003074,SP00032,2023-12-05,Issue,4,0,WH01,REF2411
TXN003075,SP00046,2023-12-05,Issue,4,28,WH01,REF1714
TXN003076,SP00160,2023-12-06,Issue,4,45,WH01,REF3230
TXN003077,SP00053,2023-12-06,Issue,1,78,WH04,REF2161
TXN003078,SP00142,2023-12-06,Receipt,15,105,WH01,REF1075
TXN003079,SP00031,2023-12-06,Receipt,13,106,WH01,REF9260
TXN003080,SP00002,2023-12-06,Issue,3,45,WH05,REF6361
TXN003081,SP00065,2023-12-06,Issue,2,17,WH02,REF9550
TXN003082,SP00136,2023-12-06,Issue,5,19,WH05,REF4495
TXN003083,SP00176,2023-12-06,Receipt,18,93,WH03,REF3154
TXN003084,SP00175,2023-12-06,Issue,3,51,WH04,REF2893
TXN003085,SP00155,2023-12-06,Issue,1,36,WH05,REF9432
TXN003086,SP00021,2023-12-06,Receipt,20,92,WH02,REF6093
TXN003087,SP00197,2023-12-06,Receipt,7,85,WH02,REF2158
TXN003088,SP00052,2023-12-06,Issue,3,127,WH01,REF3518
TXN003089,SP00191,2023-12-06,Issue,5,38,WH05,REF7607
TXN003090,SP00175,2023-12-07,Issue,1,50,WH04,REF5862
TXN003091,SP00061,2023-12-07,Issue,3,38,WH04,REF5194
TXN003092,SP00085,2023-12-07,Issue,2,55,WH03,REF3480
TXN003093,SP00026,2023-12-07,Issue,1,82,WH04,REF5472
TXN003094,SP00004,2023-12-07,Receipt,18,42,WH01,REF8033
TXN003095,SP00001,2023-12-07,Issue,5,13,WH05,REF4588
TXN003096,SP00095,2023-12-08,Receipt,14,37,WH05,REF9247
TXN003097,SP00008,2023-12-08,Issue,3,19,WH02,REF6208
TXN003098,SP00194,2023-12-08,Receipt,17,32,WH03,REF7650
TXN003099,SP00013,2023-12-08,Receipt,6,29,WH03,REF6472
TXN003100,SP00082,2023-12-08,Issue,4,36,WH03,REF1821
TXN003101,SP00091,2023-12-08,Issue,4,73,WH05,REF6497
TXN003102,SP00043,2023-12-08,Issue,3,0,WH04,REF3612
TXN003103,SP00054,2023-12-08,Issue,2,45,WH01,REF1557
TXN003104,SP00107,2023-12-08,Issue,3,37,WH03,REF2755
TXN003105,SP00158,2023-12-08,Issue,3,72,WH01,REF2666
TXN003106,SP00142,2023-12-08,Receipt,8,113,WH01,REF2640
TXN003107,SP00193,2023-12-08,Issue,5,1,WH04,REF2552
TXN003108,SP00171,2023-12-08,Issue,1,18,WH02,REF6382
TXN003109,SP00117,2023-12-08,Receipt,19,138,WH04,REF1884
TXN003110,SP00045,2023-12-09,Receipt,10,59,WH01,REF7653
TXN003111,SP00177,2023-12-09,Receipt,16,87,WH02,REF6163
TXN003112,SP00181,2023-12-09,Receipt,13,103,WH01,REF3902
TXN003113,SP00151,2023-12-09,Receipt,7,40,WH02,REF3985
TXN003114,SP00003,2023-12-09,Issue,3,109,WH05,REF6854
TXN003115,SP00199,2023-12-09,Receipt,6,11,WH01,REF3587
TXN003116,SP00100,2023-12-09,Receipt,6,54,WH01,REF6234
TXN003117,SP00072,2023-12-09,Issue,2,112,WH02,REF6685
TXN003118,SP00034,2023-12-09,Receipt,13,23,WH04,REF6567
TXN003119,SP00030,2023-12-09,Issue,3,110,WH01,REF9066
TXN003120,SP00140,2023-12-09,Issue,4,94,WH02,REF3115
TXN003121,SP00017,2023-12-09,Issue,5,94,WH01,REF6797
TXN003122,SP00042,2023-12-09,Receipt,16,39,WH01,REF4778
TXN003123,SP00188,2023-12-10,Receipt,7,7,WH01,REF1159
TXN003124,SP00167,2023-12-10,Receipt,14,44,WH05,REF4542
TXN003125,SP00153,2023-12-10,Receipt,5,30,WH02,REF2941
TXN003126,SP00097,2023-12-10,Issue,3,8,WH02,REF1514
TXN003127,SP00086,2023-12-10,Receipt,18,85,WH01,REF9298
TXN003128,SP00040,2023-12-10,Issue,3,0,WH01,REF2179
TXN003129,SP00167,2023-12-10,Issue,5,39,WH01,REF4627
TXN003130,SP00151,2023-12-10,Receipt,15,55,WH05,REF3855
TXN003131,SP00076,2023-12-10,Receipt,16,39,WH03,REF4991
TXN003132,SP00013,2023-12-10,Receipt,15,44,WH02,REF1748
TXN003133,SP00109,2023-12-10,Issue,1,0,WH01,REF1971
TXN003134,SP00151,2023-12-10,Issue,4,51,WH05,REF1213
TXN003135,SP00041,2023-12-10,Issue,4,13,WH05,REF8020
TXN003136,SP00189,2023-12-11,Issue,5,23,WH04,REF8196
TXN003137,SP00123,2023-12-11,Issue,1,76,WH02,REF8847
TXN003138,SP00127,2023-12-11,Issue,2,49,WH02,REF4175
TXN003139,SP00159,2023-12-11,Issue,3,99,WH03,REF7143
TXN003140,SP00181,2023-12-11,Receipt,5,108,WH01,REF7432
TXN003141,SP00012,2023-12-11,Issue,4,86,WH02,REF6475
TXN003142,SP00006,2023-12-11,Issue,2,44,WH02,REF6700
TXN003143,SP00123,2023-12-11,Receipt,7,83,WH04,REF4481
TXN003144,SP00122,2023-12-11,Receipt,15,89,WH03,REF3130
TXN003145,SP00137,2023-12-11,Receipt,10,10,WH03,REF2732
TXN003146,SP00100,2023-12-11,Issue,3,51,WH02,REF2001
TXN003147,SP00095,2023-12-12,Issue,5,32,WH02,REF4585
TXN003148,SP00044,2023-12-12,Receipt,14,115,WH03,REF2560
TXN003149,SP00047,2023-12-12,Issue,1,17,WH05,REF1652
TXN003150,SP00010,2023-12-12,Issue,4,79,WH01,REF6835
TXN003151,SP00070,2023-12-12,Issue,5,18,WH05,REF7783
TXN003152,SP00124,2023-12-12,Issue,2,60,WH01,REF3481
TXN003153,SP00097,2023-12-12,Receipt,8,16,WH01,REF7291
TXN003154,SP00022,2023-12-12,Issue,2,42,WH02,REF1106
TXN003155,SP00105,2023-12-12,Issue,3,23,WH04,REF6473
TXN003156,SP00098,2023-12-12,Receipt,19,35,WH03,REF4048
TXN003157,SP00089,2023-12-12,Issue,5,20,WH05,REF7938
TXN003158,SP00115,2023-12-12,Issue,4,72,WH01,REF4783
TXN003159,SP00094,2023-12-12,Receipt,12,42,WH04,REF3935
TXN003160,SP00023,2023-12-13,Issue,2,6,WH04,REF7062
TXN003161,SP00053,2023-12-13,Issue,2,76,WH01,REF5191
TXN003162,SP00095,2023-12-13,Issue,4,28,WH01,REF3065
TXN003163,SP00101,2023-12-13,Issue,4,36,WH01,REF2488
TXN003164,SP00132,2023-12-13,Receipt,10,26,WH02,REF1100
TXN003165,SP00093,2023-12-13,Issue,4,78,WH02,REF2621
TXN003166,SP00167,2023-12-13,Issue,5,34,WH02,REF2106
TXN003167,SP00196,2023-12-13,Issue,5,29,WH01,REF9556
TXN003168,SP00122,2023-12-13,Issue,4,85,WH01,REF6997
TXN003169,SP00035,2023-12-13,Issue,4,10,WH01,REF2836
TXN003170,SP00180,2023-12-13,Issue,2,52,WH05,REF7085
TXN003171,SP00189,2023-12-13,Issue,5,18,WH01,REF6127
TXN003172,SP00036,2023-12-13,Issue,4,42,WH04,REF3743
TXN003173,SP00136,2023-12-13,Receipt,8,27,WH04,REF9466
TXN003174,SP00145,2023-12-13,Issue,1,87,WH03,REF4872
TXN003175,SP00035,2023-12-14,Issue,5,5,WH02,REF2100
TXN003176,SP00133,2023-12-14,Issue,4,38,WH05,REF3532
TXN003177,SP00078,2023-12-14,Issue,5,96,WH04,REF3824
TXN003178,SP00045,2023-12-14,Receipt,13,72,WH03,REF6095
TXN003179,SP00138,2023-12-14,Receipt,8,81,WH05,REF3262
TXN003180,SP00183,2023-12-14,Issue,4,0,WH02,REF1019
TXN003181,SP00102,2023-12-14,Issue,5,46,WH02,REF5825
TXN003182,SP00158,2023-12-14,Issue,2,70,WH02,REF3547
TXN003183,SP00039,2023-12-14,Issue,1,8,WH03,REF5566
TXN003184,SP00089,2023-12-14,Issue,3,17,WH02,REF3157
TXN003185,SP00017,2023-12-15,Receipt,8,102,WH01,REF7905
TXN003186,SP00033,2023-12-15,Receipt,16,136,WH05,REF4215
TXN003187,SP00129,2023-12-15,Receipt,9,31,WH01,REF3090
TXN003188,SP00084,2023-12-15,Issue,2,71,WH01,REF5538
TXN003189,SP00056,2023-12-15,Receipt,9,81,WH02,REF3149
TXN003190,SP00185,2023-12-15,Issue,4,13,WH04,REF6884
TXN003191,SP00050,2023-12-15,Receipt,9,35,WH01,REF4992
TXN003192,SP00088,2023-12-15,Issue,2,56,WH01,REF3140
TXN003193,SP00023,2023-12-15,Issue,4,2,WH03,REF1770
TXN003194,SP00154,2023-12-15,Issue,4,1,WH02,REF1047
TXN003195,SP00187,2023-12-15,Issue,1,18,WH03,REF4781
TXN003196,SP00005,2023-12-15,Receipt,19,65,WH04,REF8530
TXN003197,SP00152,2023-12-15,Issue,5,53,WH01,REF9802
TXN003198,SP00015,2023-12-15,Issue,1,35,WH01,REF3652
TXN003199,SP00079,2023-12-16,Issue,1,56,WH04,REF5891
TXN003200,SP00122,2023-12-16,Issue,5,80,WH01,REF3607
TXN003201,SP00062,2023-12-16,Issue,5,58,WH02,REF2955
TXN003202,SP00043,2023-12-16,Receipt,5,5,WH03,REF5062
TXN003203,SP00175,2023-12-16,Receipt,13,63,WH01,REF7342
TXN003204,SP00150,2023-12-16,Issue,2,101,WH05,REF2329
TXN003205,SP00131,2023-12-16,Receipt,11,96,WH01,REF7877
TXN003206,SP00105,2023-12-16,Issue,5,18,WH01,REF7011
TXN003207,SP00051,2023-12-16,Issue,3,107,WH04,REF7443
TXN003208,SP00089,2023-12-16,Issue,1,16,WH04,REF4831
TXN003209,SP00146,2023-12-16,Receipt,9,56,WH01,REF9390
TXN003210,SP00156,2023-12-16,Receipt,16,94,WH03,REF1990
TXN003211,SP00043,2023-12-17,Issue,3,2,WH03,REF1592
TXN003212,SP00003,2023-12-17,Issue,4,105,WH04,REF4216
TXN003213,SP00186,2023-12-17,Issue,5,94,WH02,REF4681
TXN003214,SP00121,2023-12-17,Issue,3,29,WH01,REF5952
TXN003215,SP00091,2023-12-17,Issue,4,69,WH02,REF8432
TXN003216,SP00183,2023-12-17,Issue,2,0,WH04,REF3206
TXN003217,SP00181,2023-12-17,Issue,1,107,WH01,REF5841
TXN003218,SP00031,2023-12-18,Issue,4,102,WH02,REF6628
TXN003219,SP00132,2023-12-18,Receipt,15,41,WH03,REF3478
TXN003220,SP00058,2023-12-18,Issue,5,7,WH05,REF1643
TXN003221,SP00076,2023-12-18,Issue,4,35,WH05,REF2607
TXN003222,SP00049,2023-12-18,Receipt,18,89,WH02,REF4933
TXN003223,SP00090,2023-12-19,Issue,1,0,WH05,REF7230
TXN003224,SP00134,2023-12-19,Issue,2,55,WH05,REF6551
TXN003225,SP00162,2023-12-19,Receipt,9,67,WH03,REF8551
TXN003226,SP00111,2023-12-19,Receipt,10,23,WH03,REF1943
TXN003227,SP00031,2023-12-19,Issue,2,100,WH02,REF5022
TXN003228,SP00162,2023-12-19,Issue,2,65,WH01,REF4946
TXN003229,SP00103,2023-12-19,Issue,3,2,WH05,REF9183
TXN003230,SP00188,2023-12-19,Issue,3,4,WH03,REF7058
TXN003231,SP00159,2023-12-19,Receipt,17,116,WH05,REF5400
TXN003232,SP00127,2023-12-19,Issue,4,45,WH04,REF5395
TXN003233,SP00092,2023-12-19,Receipt,15,29,WH02,REF6906
TXN003234,SP00188,2023-12-19,Receipt,18,22,WH03,REF8736
TXN003235,SP00163,2023-12-19,Receipt,13,74,WH04,REF7335
TXN003236,SP00045,2023-12-19,Receipt,17,89,WH01,REF8059
TXN003237,SP00186,2023-12-20,Receipt,9,103,WH01,REF3901
TXN003238,SP00025,2023-12-20,Issue,3,29,WH01,REF9773
TXN003239,SP00080,2023-12-20,Issue,1,37,WH05,REF6440
TXN003240,SP00142,2023-12-20,Receipt,14,127,WH05,REF2434
TXN003241,SP00077,2023-12-20,Receipt,10,88,WH04,REF3336
TXN003242,SP00030,2023-12-20,Issue,3,107,WH05,REF7247
TXN003243,SP00049,2023-12-21,Issue,4,85,WH02,REF2848
TXN003244,SP00095,2023-12-21,Receipt,12,40,WH01,REF8425
TXN003245,SP00043,2023-12-21,Receipt,13,15,WH02,REF4925
TXN003246,SP00003,2023-12-21,Issue,5,100,WH01,REF5353
TXN003247,SP00154,2023-12-21,Issue,1,0,WH03,REF1862
TXN003248,SP00166,2023-12-21,Receipt,13,116,WH05,REF4201
TXN003249,SP00001,2023-12-21,Issue,2,11,WH04,REF2906
TXN003250,SP00061,2023-12-21,Issue,3,35,WH03,REF4497
TXN003251,SP00137,2023-12-21,Receipt,6,16,WH04,REF7760
TXN003252,SP00174,2023-12-22,Issue,4,39,WH02,REF2708
TXN003253,SP00153,2023-12-22,Receipt,5,35,WH01,REF9751
TXN003254,SP00012,2023-12-22,Issue,1,85,WH04,REF9697
TXN003255,SP00018,2023-12-22,Receipt,10,59,WH02,REF2970
TXN003256,SP00193,2023-12-22,Issue,5,0,WH04,REF2513
TXN003257,SP00131,2023-12-22,Receipt,13,109,WH03,REF3562
TXN003258,SP00165,2023-12-23,Issue,3,40,WH02,REF8093
TXN003259,SP00091,2023-12-23,Receipt,19,88,WH03,REF5375
TXN003260,SP00162,2023-12-23,Receipt,20,85,WH01,REF2842
TXN003261,SP00190,2023-12-23,Issue,2,28,WH01,REF9667
TXN003262,SP00002,2023-12-23,Issue,3,42,WH02,REF4646
TXN003263,SP00027,2023-12-23,Receipt,19,19,WH04,REF3163
TXN003264,SP00177,2023-12-24,Issue,3,84,WH04,REF4085
TXN003265,SP00047,2023-12-24,Issue,1,16,WH01,REF5565
TXN003266,SP00166,2023-12-24,Receipt,6,122,WH03,REF3498
TXN003267,SP00066,2023-12-24,Receipt,7,44,WH01,REF7020
TXN003268,SP00129,2023-12-24,Issue,5,26,WH01,REF1595
TXN003269,SP00153,2023-12-24,Issue,2,33,WH04,REF3919
TXN003270,SP00091,2023-12-24,Receipt,7,95,WH03,REF4052
TXN003271,SP00014,2023-12-24,Issue,2,40,WH01,REF7970
TXN003272,SP00016,2023-12-24,Issue,3,13,WH02,REF3022
TXN003273,SP00139,2023-12-24,Receipt,11,43,WH04,REF9668
TXN003274,SP00083,2023-12-24,Receipt,7,24,WH04,REF3694
TXN003275,SP00104,2023-12-24,Receipt,11,87,WH01,REF4245
TXN003276,SP00039,2023-12-25,Issue,3,5,WH02,REF9488
TXN003277,SP00178,2023-12-25,Receipt,10,32,WH01,REF4055
TXN003278,SP00132,2023-12-25,Issue,4,37,WH02,REF6635
TXN003279,SP00106,2023-12-25,Issue,3,42,WH05,REF6771
TXN003280,SP00175,2023-12-25,Receipt,11,74,WH02,REF3430
TXN003281,SP00093,2023-12-25,Issue,4,74,WH02,REF4114
TXN003282,SP00012,2023-12-25,Receipt,10,95,WH01,REF5707
TXN003283,SP00154,2023-12-25,Issue,4,0,WH02,REF6800
TXN003284,SP00004,2023-12-25,Issue,2,40,WH04,REF7993
TXN003285,SP00182,2023-12-26,Issue,1,97,WH04,REF7506
TXN003286,SP00003,2023-12-26,Issue,1,99,WH05,REF8522
TXN003287,SP00017,2023-12-26,Issue,2,100,WH04,REF9156
TXN003288,SP00063,2023-12-26,Receipt,8,103,WH05,REF3595
TXN003289,SP00017,2023-12-27,Issue,1,99,WH01,REF9050
TXN003290,SP00166,2023-12-27,Issue,4,118,WH01,REF6803
TXN003291,SP00001,2023-12-27,Issue,5,6,WH02,REF3996
TXN003292,SP00131,2023-12-27,Receipt,20,129,WH04,REF5294
TXN003293,SP00192,2023-12-27,Issue,3,0,WH04,REF8839
TXN003294,SP00165,2023-12-27,Issue,4,36,WH03,REF3146
TXN003295,SP00193,2023-12-28,Issue,2,0,WH02,REF3320
TXN003296,SP00128,2023-12-28,Receipt,5,78,WH01,REF5784
TXN003297,SP00137,2023-12-28,Issue,2,14,WH03,REF3527
TXN003298,SP00199,2023-12-28,Receipt,10,21,WH02,REF6795
TXN003299,SP00012,2023-12-28,Issue,4,91,WH02,REF6530
TXN003300,SP00053,2023-12-29,Issue,1,75,WH04,REF4968
TXN003301,SP00135,2023-12-29,Receipt,20,68,WH02,REF2092
TXN003302,SP00021,2023-12-29,Receipt,8,100,WH05,REF1908
TXN003303,SP00078,2023-12-29,Issue,4,92,WH03,REF2712
TXN003304,SP00063,2023-12-29,Receipt,5,108,WH04,REF6165
TXN003305,SP00143,2023-12-29,Issue,5,32,WH03,REF2999
TXN003306,SP00085,2023-12-30,Issue,2,53,WH01,REF2175
TXN003307,SP00148,2023-12-30,Issue,4,36,WH02,REF7574
TXN003308,SP00080,2023-12-30,Issue,5,32,WH03,REF7542
TXN003309,SP00137,2023-12-30,Issue,4,10,WH03,REF7326
TXN003310,SP00167,2023-12-30,Issue,3,31,WH04,REF1737
TXN003311,SP00034,2023-12-30,Issue,3,20,WH05,REF2191
TXN003312,SP00123,2023-12-30,Receipt,7,90,WH03,REF2416
TXN003313,SP00197,2023-12-30,Issue,3,82,WH01,REF2269
TXN003314,SP00023,2023-12-30,Issue,3,0,WH03,REF8016
TXN003315,SP00184,2023-12-30,Issue,5,55,WH01,REF7159
TXN003316,SP00035,2023-12-30,Issue,2,3,WH05,REF6259
TXN003317,SP00123,2023-12-30,Issue,4,86,WH03,REF4028
TXN003318,SP00095,2023-12-30,Issue,1,39,WH02,REF1297
TXN003319,SP00191,2023-12-31,Issue,2,36,WH01,REF2165
TXN003320,SP00024,2023-12-31,Issue,4,0,WH01,REF3227
TXN003321,SP00045,2023-12-31,Receipt,7,96,WH02,REF6037
TXN003322,SP00030,2023-12-31,Issue,2,105,WH05,REF4991
TXN003323,SP00025,2023-12-31,Receipt,18,47,WH05,REF7611
TXN003324,SP00094,2023-12-31,Issue,5,37,WH04,REF7651
TXN003325,SP00082,2023-12-31,Issue,5,31,WH04,REF4532
TXN003326,SP00093,2024-01-01,Issue,4,70,WH04,REF4790
TXN003327,SP00073,2024-01-01,Issue,5,40,WH02,REF3160
TXN003328,SP00144,2024-01-01,Issue,4,11,WH01,REF8542
TXN003329,SP00086,2024-01-01,Receipt,20,105,WH05,REF7887
TXN003330,SP00177,2024-01-02,Issue,2,82,WH05,REF6058
TXN003331,SP00150,2024-01-02,Issue,5,96,WH01,REF7262
TXN003332,SP00170,2024-01-02,Issue,2,113,WH01,REF9396
TXN003333,SP00073,2024-01-02,Issue,5,35,WH03,REF3976
TXN003334,SP00113,2024-01-02,Issue,2,0,WH01,REF3597
TXN003335,SP00136,2024-01-02,Issue,1,26,WH03,REF1385
TXN003336,SP00131,2024-01-02,Receipt,20,149,WH04,REF5461
TXN003337,SP00134,2024-01-02,Receipt,19,74,WH03,REF8863
TXN003338,SP00110,2024-01-03,Receipt,5,98,WH02,REF7895
TXN003339,SP00089,2024-01-03,Receipt,19,35,WH04,REF6016
TXN003340,SP00034,2024-01-03,Issue,4,16,WH04,REF7568
TXN003341,SP00145,2024-01-04,Issue,5,82,WH04,REF6071
TXN003342,SP00112,2024-01-04,Receipt,7,107,WH04,REF4298
TXN003343,SP00121,2024-01-04,Issue,3,26,WH04,REF1553
TXN003344,SP00094,2024-01-04,Issue,3,34,WH01,REF1377
TXN003345,SP00048,2024-01-04,Issue,3,66,WH03,REF4614
TXN003346,SP00193,2024-01-04,Issue,1,0,WH05,REF7326
TXN003347,SP00183,2024-01-04,Receipt,18,18,WH05,REF4055
TXN003348,SP00130,2024-01-05,Issue,1,47,WH05,REF6867
TXN003349,SP00021,2024-01-05,Issue,4,96,WH02,REF6260
TXN003350,SP00172,2024-01-05,Issue,3,72,WH05,REF8634
TXN003351,SP00016,2024-01-05,Receipt,10,23,WH03,REF6730
TXN003352,SP00142,2024-01-05,Issue,5,122,WH02,REF8580
TXN003353,SP00035,2024-01-05,Issue,2,1,WH04,REF5910
TXN003354,SP00091,2024-01-05,Issue,1,94,WH03,REF5751
TXN003355,SP00046,2024-01-05,Receipt,15,43,WH05,REF7446
TXN003356,SP00132,2024-01-05,Issue,3,34,WH04,REF8120
TXN003357,SP00130,2024-01-05,Issue,3,44,WH03,REF5786
TXN003358,SP00094,2024-01-06,Issue,3,31,WH01,REF6002
TXN003359,SP00178,2024-01-06,Issue,4,28,WH05,REF5007
TXN003360,SP00050,2024-01-06,Receipt,12,47,WH03,REF5518
TXN003361,SP00064,2024-01-06,Issue,3,47,WH02,REF5417
TXN003362,SP00115,2024-01-06,Receipt,13,85,WH01,REF9615
TXN003363,SP00035,2024-01-06,Receipt,10,11,WH02,REF4678
TXN003364,SP00041,2024-01-06,Issue,3,10,WH05,REF7883
TXN003365,SP00098,2024-01-06,Issue,4,31,WH02,REF9735
TXN003366,SP00057,2024-01-06,Issue,5,44,WH05,REF5417
TXN003367,SP00060,2024-01-06,Issue,2,11,WH01,REF1130
TXN003368,SP00170,2024-01-06,Receipt,19,132,WH02,REF2002
TXN003369,SP00084,2024-01-06,Issue,1,70,WH04,REF1710
TXN003370,SP00015,2024-01-06,Issue,3,32,WH05,REF6697
TXN003371,SP00077,2024-01-06,Issue,4,84,WH03,REF6516
TXN003372,SP00088,2024-01-07,Receipt,9,65,WH02,REF1610
TXN003373,SP00003,2024-01-07,Issue,1,98,WH03,REF5557
TXN003374,SP00181,2024-01-07,Issue,3,104,WH04,REF2050
TXN003375,SP00079,2024-01-07,Issue,5,51,WH02,REF1894
TXN003376,SP00102,2024-01-07,Receipt,9,55,WH03,REF2747
TXN003377,SP00106,2024-01-07,Issue,1,41,WH02,REF8560
TXN003378,SP00043,2024-01-07,Issue,4,11,WH03,REF9663
TXN003379,SP00041,2024-01-07,Receipt,17,27,WH02,REF6419
TXN003380,SP00001,2024-01-07,Issue,4,2,WH01,REF8049
TXN003381,SP00193,2024-01-07,Receipt,7,7,WH05,REF4578
TXN003382,SP00199,2024-01-08,Issue,3,18,WH05,REF5888
TXN003383,SP00113,2024-01-08,Issue,3,0,WH04,REF7355
TXN003384,SP00010,2024-01-08,Issue,1,78,WH02,REF9880
TXN003385,SP00100,2024-01-08,Issue,1,50,WH02,REF5859
TXN003386,SP00031,2024-01-09,Issue,4,96,WH02,REF3223
TXN003387,SP00001,2024-01-09,Issue,2,0,WH02,REF6079
TXN003388,SP00195,2024-01-09,Issue,2,6,WH03,REF7661
TXN003389,SP00175,2024-01-09,Issue,1,73,WH01,REF5935
TXN003390,SP00064,2024-01-09,Issue,4,43,WH05,REF7810
TXN003391,SP00172,2024-01-10,Receipt,17,89,WH05,REF1459
TXN003392,SP00020,2024-01-10,Issue,3,75,WH02,REF5597
TXN003393,SP00105,2024-01-10,Issue,5,13,WH01,REF3506
TXN003394,SP00030,2024-01-10,Receipt,7,112,WH04,REF8178
TXN003395,SP00070,2024-01-10,Receipt,7,25,WH04,REF5317
TXN003396,SP00008,2024-01-10,Issue,1,18,WH03,REF4405
TXN003397,SP00188,2024-01-10,Receipt,6,28,WH02,REF4741
TXN003398,SP00110,2024-01-10,Issue,3,95,WH01,REF3676
TXN003399,SP00148,2024-01-10,Issue,5,31,WH05,REF5592
TXN003400,SP00057,2024-01-10,Issue,3,41,WH02,REF8347
TXN003401,SP00169,2024-01-10,Receipt,10,46,WH02,REF4293
TXN003402,SP00158,2024-01-11,Issue,2,68,WH05,REF4830
TXN003403,SP00147,2024-01-11,Issue,1,5,WH02,REF6409
TXN003404,SP00009,2024-01-11,Issue,1,56,WH02,REF4349
TXN003405,SP00023,2024-01-11,Receipt,12,12,WH01,REF4595
TXN003406,SP00014,2024-01-11,Issue,4,36,WH04,REF8224
TXN003407,SP00049,2024-01-12,Receipt,8,93,WH04,REF8475
TXN003408,SP00138,2024-01-12,Issue,1,80,WH04,REF7993
TXN003409,SP00117,2024-01-12,Issue,4,134,WH05,REF6691
TXN003410,SP00067,2024-01-12,Receipt,15,59,WH02,REF1928
TXN003411,SP00171,2024-01-13,Issue,3,15,WH02,REF1918
TXN003412,SP00145,2024-01-13,Issue,2,80,WH02,REF5232
TXN003413,SP00139,2024-01-13,Receipt,10,53,WH02,REF1475
TXN003414,SP00013,2024-01-13,Issue,2,42,WH01,REF3081
TXN003415,SP00065,2024-01-13,Issue,4,13,WH01,REF1268
TXN003416,SP00009,2024-01-14,Issue,2,54,WH02,REF3169
TXN003417,SP00185,2024-01-14,Issue,3,10,WH01,REF8198
TXN003418,SP00023,2024-01-14,Receipt,18,30,WH03,REF9953
TXN003419,SP00085,2024-01-14,Issue,1,52,WH04,REF9113
TXN003420,SP00013,2024-01-15,Receipt,18,60,WH01,REF3996
TXN003421,SP00076,2024-01-15,Receipt,6,41,WH04,REF6894
TXN003422,SP00167,2024-01-15,Issue,2,29,WH05,REF8220
TXN003423,SP00078,2024-01-15,Issue,4,88,WH02,REF6562
TXN003424,SP00113,2024-01-15,Issue,1,0,WH02,REF3548
TXN003425,SP00067,2024-01-15,Issue,1,58,WH05,REF6623
TXN003426,SP00146,2024-01-15,Issue,5,51,WH03,REF5173
TXN003427,SP00126,2024-01-15,Receipt,9,33,WH02,REF8953
TXN003428,SP00156,2024-01-16,Issue,4,90,WH05,REF2250
TXN003429,SP00084,2024-01-16,Receipt,8,78,WH02,REF2385
TXN003430,SP00146,2024-01-16,Issue,1,50,WH01,REF9698
TXN003431,SP00139,2024-01-16,Issue,5,48,WH01,REF4861
TXN003432,SP00179,2024-01-16,Issue,5,47,WH04,REF1819
TXN003433,SP00186,2024-01-16,Issue,1,102,WH04,REF1810
TXN003434,SP00060,2024-01-17,Issue,1,10,WH02,REF3474
TXN003435,SP00011,2024-01-17,Issue,5,60,WH05,REF5125
TXN003436,SP00148,2024-01-17,Issue,2,29,WH05,REF6215
TXN003437,SP00154,2024-01-17,Receipt,8,8,WH04,REF2671
TXN003438,SP00108,2024-01-17,Issue,2,1,WH04,REF7353
TXN003439,SP00114,2024-01-17,Receipt,12,37,WH02,REF8444
TXN003440,SP00199,2024-01-17,Issue,1,17,WH03,REF5739
TXN003441,SP00190,2024-01-17,Issue,1,27,WH04,REF3886
TXN003442,SP00181,2024-01-17,Issue,3,101,WH03,REF7266
TXN003443,SP00099,2024-01-17,Receipt,11,11,WH02,REF1024
TXN003444,SP00075,2024-01-18,Issue,2,60,WH02,REF5749
TXN003445,SP00041,2024-01-18,Issue,4,23,WH01,REF5992
TXN003446,SP00158,2024-01-18,Issue,5,63,WH04,REF9332
TXN003447,SP00160,2024-01-18,Issue,3,42,WH01,REF5439
TXN003448,SP00199,2024-01-18,Issue,2,15,WH01,REF7130
TXN003449,SP00083,2024-01-18,Issue,4,20,WH05,REF6723
TXN003450,SP00107,2024-01-18,Issue,3,34,WH02,REF8343
TXN003451,SP00123,2024-01-18,Issue,5,81,WH02,REF7508
TXN003452,SP00191,2024-01-18,Issue,2,34,WH02,REF6186
TXN003453,SP00096,2024-01-18,Issue,3,77,WH02,REF8411
TXN003454,SP00109,2024-01-18,Receipt,20,20,WH03,REF3793
TXN003455,SP00185,2024-01-18,Issue,3,7,WH05,REF3516
TXN003456,SP00056,2024-01-18,Issue,1,80,WH04,REF6722
TXN003457,SP00055,2024-01-18,Issue,2,21,WH05,REF3192
TXN003458,SP00105,2024-01-19,Issue,5,8,WH02,REF3472
TXN003459,SP00138,2024-01-19,Issue,1,79,WH01,REF6285
TXN003460,SP00061,2024-01-19,Receipt,18,53,WH02,REF1688
TXN003461,SP00062,2024-01-20,Issue,3,55,WH05,REF7590
TXN003462,SP00192,2024-01-20,Issue,2,0,WH04,REF3525
TXN003463,SP00114,2024-01-20,Issue,2,35,WH05,REF5860
